49-15,Rest your eyes at least every hour.
49-16,She rooted her beliefs in personal experience and research.
49-17,The ship sailed across the Atlantic Ocean.
49-18,This semester gets off a good start.
49-19,I was so tired that I didn''t want to say a single word.
49-20,Tuesday is my favorite day of the week.
50-1,"Beside the park, there is a coffee shop."
50-2,I''m too busy to talk right now.
50-3,New York City is also known as the Big Apple.
50-4,The clock on the wall is broken.
50-5,"They worked diligently, each focused on their respective tasks."
50-6,The boy edged a little closer to his mum.
50-7,I have something in my eye; can you help me?
50-8,She put on her makeup to face the day.
50-9,The winners will go through to the grand final.
50-10,The lobby of the hotel is floored with marble.
50-11,The flower garden in the park is beautiful.
50-12,Do you need any help?
50-13,He told a lie to his parents about his test.
50-14,Please read it out loud.
50-15,I need to clear my mind and focus.
50-16,The meeting will start in just a few minutes.
50-17,I miss my friends from high school.
50-18,Last night I didn''t sleep well.
50-19,Are you okay? You look upset.
50-20,"Can I have a piece of that cake, please?"
50-21,He is a professional basketball player.
50-22,I always get popcorn when I go to the movies.
50-23,I have a question;can you help me?
50-24,The rooster crows in the morning to wake everyone up.
50-25,She smiles and brightens up the room.
50-26,"Some people like spicy food, while others don''t."
50-27,It''s still raining outside; bring an umbrella.
50-28,The story she told was very interesting.
50-29,The sun is shining and it''s a beautiful day.
50-30,These shoes are too tight; I need a bigger size.
50-31,The tree in the backyard is very tall.
50-32,It''s your turn now.
50-33,I''m feeling very tired after a long day at work.
50-34,Please wait here until I come back.
50-35,Don''t worry; everything will be okay.
50-36,The zoo is closed on Mondays.
